n_samples	n_labels	label_entropy	label_max_count	label_min_count	label_singleton_fraction	label_sparse_fraction	token_mismatch_rate	missing_meaning_count	silhouette	silhouette_ci_low	silhouette_ci_high	davies_bouldin	calinski_harabasz	dunn	intra_inter_ratio	centroid_separation	nearest_centroid_loo_acc	model	lexeme	distance	embedding_source	head_indices	condition	global_label_scope
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25761516981503235	-0.2303917360095126	-0.21404260509156983	6.766872614268515	5.167102756126078	0.0	0.8955210708441972	2.562463396691401	0.22259042515687796	answerdotai_ModernBERT-base	__ALL__	euclidean	head	0,5	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.45404632783112137	-0.43699273474485106	-0.40540694212534567	6.635038771192803	5.121802218914681	0.0	0.9201598204550615	0.996258617938639	0.3273637453289149	answerdotai_ModernBERT-base	__ALL__	cosine	head	0,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2591727781550055	-0.23341410346647187	-0.2167349828455111	6.635038771192803	5.121802218914681	8.841693757222857e-09	0.8965221028542766	2.5936804173464254	0.21723189734188816	answerdotai_ModernBERT-base	__ALL__	euclidean	head	0,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4356119465154281	-0.4142741410051315	-0.38528887681333457	6.6168692835463165	4.949516242154574	0.0	0.9234997685802822	0.9975830764128518	0.3294789536769372	answerdotai_ModernBERT-base	__ALL__	cosine	head	0,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2519856668442758	-0.22575522970650097	-0.20729252586077926	6.6168692835463165	4.949516242154574	4.015765368328634e-09	0.894139127953584	2.45729103771868	0.22428259183529578	answerdotai_ModernBERT-base	__ALL__	euclidean	head	0,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4369658749068273	-0.4149656751377691	-0.38767041856137013	6.672665194992504	4.977768718557412	1.1453386227345902e-16	0.9219542493093145	0.9972895733160659	0.32961996756680534	answerdotai_ModernBERT-base	__ALL__	cosine	head	0,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2510047731802383	-0.2260540625222843	-0.20923015655589605	6.672665194992504	4.977768718557412	0.0	0.8973025000574953	2.4622024642132723	0.22724388352252697	answerdotai_ModernBERT-base	__ALL__	euclidean	head	0,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.44190076796807537	-0.42106111692919207	-0.39256032586457995	6.7184281969443	5.009574780769501	1.7174944749357293e-16	0.9219140008552922	0.9974327269892782	0.3346964676020588	answerdotai_ModernBERT-base	__ALL__	cosine	head	0,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25204682283268565	-0.22727938501166736	-0.20808742089853005	6.7184281969443	5.009574780769501	0.0	0.8921580442437147	2.5083805952168614	0.2227314390467461	answerdotai_ModernBERT-base	__ALL__	euclidean	head	0,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4472629757739149	-0.427650077069765	-0.4024806095884341	6.657038312508372	5.358026140954201	5.638561244657763e-17	0.9181762206532382	0.9980029219585305	0.3354015370513996	answerdotai_ModernBERT-base	__ALL__	cosine	head	0,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2606100419271852	-0.235177071854346	-0.21841535463942874	6.657038312508372	5.358026140954201	0.0	0.894547647128845	2.5745059271400486	0.22089825847846012	answerdotai_ModernBERT-base	__ALL__	euclidean	head	0,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.47014887519814097	-0.4501658761294358	-0.4264597943139899	6.797160167455491	4.97162281682184	5.644994722122159e-17	0.921946863651001	0.9940442822461553	0.3074102799125714	answerdotai_ModernBERT-base	__ALL__	cosine	head	1,2	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.27203266624455436	-0.25023364397135783	-0.23215068746815745	6.797160167455491	4.97162281682184	0.0	0.8985128963349276	2.710134198626413	0.1889586124233237	answerdotai_ModernBERT-base	__ALL__	euclidean	head	1,2	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4395226922510747	-0.419169366136877	-0.39303327690358114	6.56394158370743	5.157942275501437	0.0	0.9218744956542924	0.997294045663832	0.3303955439610802	answerdotai_ModernBERT-base	__ALL__	cosine	head	0,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.252114033837977	-0.22990438524834828	-0.21072006342771726	6.56394158370743	5.157942275501437	8.373331952317521e-09	0.8918423315687527	2.5699838245578452	0.22118028625819644	answerdotai_ModernBERT-base	__ALL__	euclidean	head	0,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4627750959584544	-0.44612314162717	-0.41547378788173195	6.991571587640199	5.1224450794053595	0.0	0.9216665451185778	0.9953018819230358	0.31608263413946275	answerdotai_ModernBERT-base	__ALL__	cosine	head	1,3	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.26892704091647296	-0.2445580652436343	-0.2270672182827905	6.991571587640199	5.1224450794053595	0.0	0.8964289937110591	2.740732170988581	0.1977719805400832	answerdotai_ModernBERT-base	__ALL__	euclidean	head	1,3	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.477132376209739	-0.4596983041868035	-0.42908263288687454	6.912458644593989	5.1423593929762825	0.0	0.9196770306472603	0.9966155970117343	0.3138264119015723	answerdotai_ModernBERT-base	__ALL__	cosine	head	1,4	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2764088872088277	-0.2516272036232479	-0.2329431378639768	6.912458644593989	5.1423593929762825	0.0	0.8941654578791473	2.816229575561089	0.19234294578015934	answerdotai_ModernBERT-base	__ALL__	euclidean	head	1,4	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.46915480734237663	-0.4504106790504929	-0.42532601891256255	7.03202369646318	5.134930189298046	0.0	0.9197709212136694	0.9966095819927073	0.31777480081788056	answerdotai_ModernBERT-base	__ALL__	cosine	head	1,5	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.27185612932024406	-0.24563686833560353	-0.23089320004134087	7.03202369646318	5.134930189298046	0.0	0.8918242255148031	2.779047660973898	0.19607981386166537	answerdotai_ModernBERT-base	__ALL__	euclidean	head	1,5	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.480644751295077	-0.45931830286366543	-0.4302137587548793	6.999781719046832	4.937326120541688	0.0	0.9207236357838018	0.994461629736426	0.31333286328703375	answerdotai_ModernBERT-base	__ALL__	cosine	head	1,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.27647866396721027	-0.25078492417814363	-0.23253352337007213	6.999781719046832	4.937326120541688	0.0	0.9009190745141183	2.776238889029562	0.1968553902559402	answerdotai_ModernBERT-base	__ALL__	euclidean	head	1,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4745419955753683	-0.45528448006300043	-0.424837628069632	7.164855621562991	5.064362915273215	0.0	0.9202964655721984	0.9954706082027642	0.3123457660579567	answerdotai_ModernBERT-base	__ALL__	cosine	head	1,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2741682859839352	-0.24801378587518533	-0.22974131937304781	7.164855621562991	5.064362915273215	2.6874528404409593e-09	0.900856264419944	2.738694649682927	0.20200239723612776	answerdotai_ModernBERT-base	__ALL__	euclidean	head	1,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4790183381992624	-0.45980416881553887	-0.43520008263257004	6.867747073175503	5.112363741451205	0.0	0.9213451032543769	0.9963304035691829	0.3091729535359233	answerdotai_ModernBERT-base	__ALL__	cosine	head	1,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.27689892616585643	-0.2533666764698422	-0.23555346357341156	6.867747073175503	5.112363741451205	0.0	0.8901361814218853	2.7661672651285394	0.19410561940351126	answerdotai_ModernBERT-base	__ALL__	euclidean	head	1,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4648383707455194	-0.44653962648831147	-0.42129640695398646	6.916227156242499	5.01563544476746	0.0	0.921580830857316	0.9959245982503703	0.3099485299301981	answerdotai_ModernBERT-base	__ALL__	cosine	head	1,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2678128095787637	-0.24366855941012303	-0.2275625428543213	6.916227156242499	5.01563544476746	0.0	0.8940417247024194	2.7020444643628165	0.19727843192554467	answerdotai_ModernBERT-base	__ALL__	euclidean	head	1,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4732946378036704	-0.45655514089388033	-0.424995312877359	6.8916108736778705	5.020858413442034	0.0	0.9202884561082937	0.9962083410973045	0.3175632799830783	answerdotai_ModernBERT-base	__ALL__	cosine	head	1,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.276124478312446	-0.2499981772844224	-0.2330057584112052	6.8916108736778705	5.020858413442034	0.0	0.9055752270256204	2.7132453778513836	0.19382359162377494	answerdotai_ModernBERT-base	__ALL__	euclidean	head	1,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4815181404980481	-0.46134842390942565	-0.432248695500373	6.886114353248343	5.2683209068896835	0.0	0.9186913303394132	0.9970520154338701	0.30508355072974686	answerdotai_ModernBERT-base	__ALL__	cosine	head	1,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2771167015456892	-0.2532985083985484	-0.23523329412050256	6.886114353248343	5.2683209068896835	5.1519542437370085e-09	0.8914172843524006	2.825570307550377	0.1945286610731157	answerdotai_ModernBERT-base	__ALL__	euclidean	head	1,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.44246450730282405	-0.42045871033321275	-0.3955128868199764	6.745193181698039	4.9993849733856255	0.0	0.9219892440940729	0.995485416973966	0.32933793978706905	answerdotai_ModernBERT-base	__ALL__	cosine	head	2,3	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25542092356133733	-0.2318883833548243	-0.21407766464579278	6.745193181698039	4.9993849733856255	0.0	0.9018633392336625	2.6244370807138315	0.21828950151589932	answerdotai_ModernBERT-base	__ALL__	euclidean	head	2,3	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.45270648173732553	-0.43194999463727746	-0.40263826135285347	6.674967191331047	5.429403181027125	5.70095223793942e-17	0.9184009655472994	0.9969024451738993	0.3294084467320031	answerdotai_ModernBERT-base	__ALL__	cosine	head	2,4	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2622776531443833	-0.23752541230970695	-0.2194716258733857	6.674967191331047	5.429403181027125	0.0	0.8913507438749844	2.6735865633207174	0.2139180709299866	answerdotai_ModernBERT-base	__ALL__	euclidean	head	2,4	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4559602708679043	-0.43284626052563996	-0.40565777605291736	6.665959686054625	5.448714243205354	0.0	0.9163494898389628	0.9979530587484118	0.3340619050976521	answerdotai_ModernBERT-base	__ALL__	cosine	head	2,5	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.263743568207191	-0.23780515252853804	-0.22102432109316075	6.665959686054625	5.448714243205354	0.0	0.89041734707145	2.7090415834774673	0.21483466121412959	answerdotai_ModernBERT-base	__ALL__	euclidean	head	2,5	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.45717969860875074	-0.43666317571401925	-0.4103746545515018	6.537839099056579	5.28843369598133	0.0	0.9184886658839274	0.9971103605839278	0.33490798843686104	answerdotai_ModernBERT-base	__ALL__	cosine	head	2,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.26091605289387865	-0.2370825963594422	-0.21940781397902037	6.537839099056579	5.28843369598133	0.0	0.8912903523976085	2.6749015099176074	0.2171613903969541	answerdotai_ModernBERT-base	__ALL__	euclidean	head	2,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.45803256378453594	-0.4337536491304151	-0.40255108862247285	6.691637877239595	5.368406200906917	0.0	0.9172115871274855	0.9966757269952332	0.33166466896989355	answerdotai_ModernBERT-base	__ALL__	cosine	head	2,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.26473091934167936	-0.23804682208520025	-0.21898264184950872	6.691637877239595	5.368406200906917	0.0	0.8896036482664471	2.627958444292359	0.21751392512162449	answerdotai_ModernBERT-base	__ALL__	euclidean	head	2,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.437557630977287	-0.419048396255837	-0.39148647535437153	6.617622912569126	5.168740917856544	1.133405072266832e-16	0.9201839953093457	0.996154366270512	0.33166466896989355	answerdotai_ModernBERT-base	__ALL__	cosine	head	2,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25530158945168646	-0.23071393472459542	-0.21490395651940955	6.617622912569126	5.168740917856544	0.0	0.8926880491983084	2.543350934524641	0.22082775153352605	answerdotai_ModernBERT-base	__ALL__	euclidean	head	2,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4405550488994276	-0.4202302832185448	-0.38941975703149345	6.569898361391841	5.333506894663784	0.0	0.9195594720870931	0.996468727731759	0.33229923147430024	answerdotai_ModernBERT-base	__ALL__	cosine	head	2,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25265981989159153	-0.22814743752063968	-0.20929158761949856	6.569898361391841	5.333506894663784	0.0	0.8908027794635385	2.5968366438883783	0.22139180709299866	answerdotai_ModernBERT-base	__ALL__	euclidean	head	2,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4513651239231349	-0.4306673880643834	-0.40410867970375597	6.692143256378682	5.3552277613666845	0.0	0.9184273940407799	0.9963746576979399	0.3326517661989706	answerdotai_ModernBERT-base	__ALL__	cosine	head	2,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.26210850002510794	-0.23585158095256284	-0.21822310132810738	6.692143256378682	5.3552277613666845	8.65738128152168e-09	0.8928264785561819	2.6547825951461106	0.21645632094761333	answerdotai_ModernBERT-base	__ALL__	euclidean	head	2,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.45129282937120124	-0.43156406825339677	-0.40226519633120644	6.647432489400678	5.290218794035916	0.0	0.918605486142386	0.9973904795362675	0.3308890925756187	answerdotai_ModernBERT-base	__ALL__	cosine	head	2,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2602952982185868	-0.23462701680342182	-0.2169833124055637	6.647432489400678	5.290218794035916	0.0	0.8931683360902378	2.685132891684479	0.2204047098639216	answerdotai_ModernBERT-base	__ALL__	euclidean	head	2,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4378769742459846	-0.41834901037795225	-0.3876684401410232	6.638990959152578	5.410931205981807	0.0	0.9197790562024977	0.9978918700214547	0.33335683564831137	answerdotai_ModernBERT-base	__ALL__	cosine	head	3,4	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2503389174976536	-0.22553095157710462	-0.20937317981427955	6.638990959152578	5.410931205981807	8.064663023782605e-09	0.8952406883696696	2.631809638591577	0.22879503631107664	answerdotai_ModernBERT-base	__ALL__	euclidean	head	3,4	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4497393532752236	-0.43135632698567233	-0.40413273778487574	6.880138841315386	5.284116410547317	1.143827220387732e-16	0.9186832506437004	0.9990912618450343	0.3303955439610802	answerdotai_ModernBERT-base	__ALL__	cosine	head	3,5	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25885665887190124	-0.23338284049881436	-0.2167491685504176	6.880138841315386	5.284116410547317	0.0	0.887400577716019	2.662098887126016	0.22075724458859197	answerdotai_ModernBERT-base	__ALL__	euclidean	head	3,5	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.44023019188424917	-0.41826901621797746	-0.3886959844735419	6.778367870089498	5.1545390934740825	0.0	0.9208089355515215	0.997676417246993	0.33229923147430024	answerdotai_ModernBERT-base	__ALL__	cosine	head	3,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2509141212836512	-0.22627713859957926	-0.20841461365481334	6.778367870089498	5.1545390934740825	0.0	0.8941834766494577	2.5585010751892825	0.224494112670098	answerdotai_ModernBERT-base	__ALL__	euclidean	head	3,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.44688439494096427	-0.42659695969273237	-0.39746819071795786	6.665138477343129	5.359445362686645	0.0	0.9197853236181703	0.9975538465801973	0.33138264119015726	answerdotai_ModernBERT-base	__ALL__	cosine	head	3,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2550006507220094	-0.2293675946239418	-0.21095811258789346	6.665138477343129	5.359445362686645	8.360612212632524e-09	0.8917339702054098	2.6536805370882646	0.22075724458859197	answerdotai_ModernBERT-base	__ALL__	euclidean	head	3,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.42598174119488313	-0.4062412314623186	-0.37691813630062126	6.685523095969508	5.120815158981418	0.0	0.9214581835980113	0.9982689424385593	0.3385038426284989	answerdotai_ModernBERT-base	__ALL__	cosine	head	3,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.24354443979864404	-0.21990761905794035	-0.20374335741662983	6.685523095969508	5.120815158981418	0.0	0.8965097352240372	2.5231611331975072	0.2233660015511528	answerdotai_ModernBERT-base	__ALL__	euclidean	head	3,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.44351577466629083	-0.42453970583698103	-0.39231464734370114	6.657551814520546	5.209059003935631	5.703612550526839e-17	0.9200795652749724	0.9972596687043022	0.33963195374744415	answerdotai_ModernBERT-base	__ALL__	cosine	head	3,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25387399331930255	-0.2305260917338743	-0.21262551234026913	6.657551814520546	5.209059003935631	0.0	0.8975165303229692	2.571035751060318	0.22505816822957062	answerdotai_ModernBERT-base	__ALL__	euclidean	head	3,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.43466742561834715	-0.41337056407759915	-0.38675270686002194	6.662948608121319	5.160786994352702	0.0	0.9196437311187279	0.9973322497200525	0.3414651343157301	answerdotai_ModernBERT-base	__ALL__	cosine	head	3,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.2509724279849263	-0.22662489449090623	-0.20949833774284055	6.662948608121319	5.160786994352702	0.0	0.8970878643284704	2.5682570776380547	0.2236480293308891	answerdotai_ModernBERT-base	__ALL__	euclidean	head	3,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4430228989472032	-0.4208784752043654	-0.3945820098021891	6.552554559161437	5.2378637094906795	0.0	0.9209422817438804	0.9974531544443277	0.3361066065007403	answerdotai_ModernBERT-base	__ALL__	cosine	head	3,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25081888004857283	-0.22494225430628165	-0.2079815060129573	6.552554559161437	5.2378637094906795	0.0	0.8946916937164471	2.6364745633540894	0.22230839737714164	answerdotai_ModernBERT-base	__ALL__	euclidean	head	3,11	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4591839329286951	-0.4388046861973934	-0.40633298773999726	6.651113859461623	5.65995973975927	0.0	0.914440435496586	0.9981101968270393	0.33138264119015726	answerdotai_ModernBERT-base	__ALL__	cosine	head	4,5	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.264247675707151	-0.2376104850557107	-0.21923733331671927	6.651113859461623	5.65995973975927	5.803342994904464e-09	0.875476697907882	2.7246372639794867	0.2171613903969541	answerdotai_ModernBERT-base	__ALL__	euclidean	head	4,5	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.45629613790569407	-0.4349949753608556	-0.40567741812375047	6.796798073354657	5.505814006811833	1.1393225064083646e-16	0.9174078476837172	0.998303321704279	0.33194669674962984	answerdotai_ModernBERT-base	__ALL__	cosine	head	4,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25874745091253815	-0.23231266132635986	-0.21432186573151416	6.796798073354657	5.505814006811833	8.198384271880405e-09	0.8916883392923157	2.664012215660173	0.21532820982866813	answerdotai_ModernBERT-base	__ALL__	euclidean	head	4,6	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4547891133875089	-0.4314510339639774	-0.40193863099221105	6.74215343839204	5.406261939275194	0.0	0.91794060809821	0.9987911392110812	0.33131213424522316	answerdotai_ModernBERT-base	__ALL__	cosine	head	4,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.259024501477938	-0.23093477013637898	-0.21528495484419097	6.74215343839204	5.406261939275194	0.0	0.8890887048870031	2.7064797940676995	0.22322498766128462	answerdotai_ModernBERT-base	__ALL__	euclidean	head	4,7	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.44442631674642585	-0.4239946103354584	-0.39180790719349073	6.843957852067913	5.076381309730358	0.0	0.9209492903124392	0.9985468532887612	0.326517661989706	answerdotai_ModernBERT-base	__ALL__	cosine	head	4,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.24982370052452144	-0.22480701831796027	-0.20722534527904174	6.843957852067913	5.076381309730358	7.4180270667361445e-09	0.8923259712237243	2.5629138826461846	0.2218853557075372	answerdotai_ModernBERT-base	__ALL__	euclidean	head	4,8	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.44610676697122675	-0.42802593757602114	-0.3990202278508279	6.741630043343687	5.436284894432777	1.1465066138311003e-16	0.9181926013253567	0.9974680482443243	0.33568356483113587	answerdotai_ModernBERT-base	__ALL__	cosine	head	4,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25501113998858205	-0.2280178536466959	-0.21179702628370778	6.741630043343687	5.436284894432777	7.720368751166508e-09	0.882960021866104	2.6248856222306167	0.2171613903969541	answerdotai_ModernBERT-base	__ALL__	euclidean	head	4,9	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4519640284819434	-0.43214406435559144	-0.4021655046648161	6.761401890185183	5.472585291979547	5.731264079473192e-17	0.9172168910876487	0.9985188504964639	0.3304660509060142	answerdotai_ModernBERT-base	__ALL__	cosine	head	4,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.25856199588684353	-0.23359520893783015	-0.2176194708194266	6.761401890185183	5.472585291979547	5.912947614241432e-09	0.8914890365784941	2.65742499030294	0.2183600084608334	answerdotai_ModernBERT-base	__ALL__	euclidean	head	4,10	global_pooled	lexeme_prefixed
14183	535	7.756889308389412	359	1	0.17570093457943925	0.2766355140186916	0.33920891207783965	0	-0.4374199474690062	-0.4180929680782253	-0.39138453407415297	6.6424659700729425	5.417054240938123	0.0	0.9184755159560762	0.9979958126976028	0.3344144398223225	answerdotai_ModernBERT-base	__ALL__	cosine	head	4,11	global_pooled	lexeme_prefixed
